transaction_id,customer_id,amount,error_code,historical_success_rate,previous_failed_attempts,time_of_day,device_type,outcome_no_action,outcome_retry_now,outcome_retry_delayed,outcome_reminder,outcome_incentive_10
RP_D60A0B58,CUST_6953,1593.66,GATEWAY_TIMEOUT,0.759,1,23,Mobile,0,0,1,0,0
RP_17FF23FE,CUST_5282,854.27,CUSTOMER_ABANDONED,0.709,2,10,Mobile,0,0,0,1,0
RP_DFD0DE32,CUST_2907,1390.7,3D_SECURE_FAILED,0.818,0,20,Desktop,0,1,0,1,0
RP_57F42D14,CUST_2161,4826.39,3D_SECURE_FAILED,0.693,0,19,Mobile,0,0,0,1,0
RP_F1BDECFF,CUST_1129,589.35,GATEWAY_TIMEOUT,0.558,1,3,Mobile,0,0,0,0,1
RP_C8F2BBE3,CUST_7337,18185.06,RISK_BLOCKED,0.626,0,1,Desktop,0,0,0,0,0
RP_8CB56E86,CUST_3363,2714.31,CUSTOMER_ABANDONED,0.83,0,9,Mobile,0,0,0,0,1
RP_AFEA8129,CUST_9151,865.83,GATEWAY_TIMEOUT,0.559,0,8,Mobile,0,0,0,0,1
RP_6AE940CA,CUST_6983,842.59,GATEWAY_TIMEOUT,0.818,0,16,Mobile,0,1,1,0,0
RP_3D6B52FC,CUST_1143,327.09,GATEWAY_TIMEOUT,0.75,2,11,Desktop,0,0,0,0,0
RP_76C5DBE2,CUST_9207,1063.31,CUSTOMER_ABANDONED,0.463,2,3,Desktop,0,0,0,0,1
RP_13D3C9F9,CUST_8469,100.0,GATEWAY_TIMEOUT,0.805,0,8,Mobile,0,0,1,0,0
RP_374A0262,CUST_1244,4948.89,GATEWAY_TIMEOUT,0.734,2,13,Desktop,0,0,0,0,0
RP_8EFA0685,CUST_1926,100.0,CUSTOMER_ABANDONED,0.695,0,3,Mobile,0,0,0,0,0
RP_ADCCF772,CUST_4178,1152.98,CUSTOMER_ABANDONED,0.977,1,1,Desktop,0,0,0,0,0
RP_EB488107,CUST_3176,277.89,CUSTOMER_ABANDONED,0.862,0,17,Mobile,0,0,0,1,1
RP_DA68339A,CUST_6002,472.76,CUSTOMER_ABANDONED,0.591,1,12,Mobile,0,0,0,0,0
RP_3C7DD977,CUST_1886,551.93,GATEWAY_TIMEOUT,0.819,0,9,Mobile,0,1,1,0,0
RP_7358B929,CUST_9532,11056.25,3D_SECURE_FAILED,0.546,0,13,Mobile,0,0,0,0,0
RP_9D7D29C7,CUST_4398,291.81,GATEWAY_TIMEOUT,0.916,2,8,Mobile,0,0,1,0,0
RP_E5B858B0,CUST_9497,3284.97,CUSTOMER_ABANDONED,0.633,0,10,Mobile,0,0,0,0,0
RP_632C926F,CUST_3654,4413.76,CUSTOMER_ABANDONED,0.677,2,19,Desktop,0,0,0,0,0
RP_F748FD17,CUST_8392,100.0,GATEWAY_TIMEOUT,0.877,0,0,Mobile,0,1,0,0,0
RP_D7D80B8B,CUST_2371,524.04,RISK_BLOCKED,0.889,0,11,Mobile,0,0,0,0,0
RP_D22DD84E,CUST_8135,6511.67,INSUFFICIENT_FUNDS,0.761,1,16,Desktop,0,0,1,1,0
RP_851DEF28,CUST_1320,226.39,GATEWAY_TIMEOUT,0.517,0,16,Mobile,0,0,0,0,0
RP_765D11B5,CUST_5654,4618.99,3D_SECURE_FAILED,0.813,0,7,Desktop,0,0,0,0,0
RP_72DCB508,CUST_6300,1073.37,CUSTOMER_ABANDONED,0.592,0,16,Desktop,0,0,0,0,0
RP_4B979140,CUST_7761,1019.11,CUSTOMER_ABANDONED,0.395,0,20,Mobile,0,0,0,0,0
RP_2EC134FA,CUST_7854,1192.0,INSUFFICIENT_FUNDS,0.767,0,19,Mobile,0,0,0,1,0
RP_8B1B010C,CUST_6505,1654.22,CUSTOMER_ABANDONED,0.805,0,20,Mobile,0,0,0,1,0
RP_B0193539,CUST_7553,348.36,GATEWAY_TIMEOUT,0.802,0,12,Desktop,0,1,0,0,0
RP_B361A3DD,CUST_5042,802.31,GATEWAY_TIMEOUT,0.769,0,12,Mobile,0,0,1,0,0
RP_6001B08C,CUST_8498,1710.8,INSUFFICIENT_FUNDS,0.722,2,14,Mobile,0,0,0,0,0
RP_7ABF484F,CUST_7636,1355.96,GATEWAY_TIMEOUT,0.624,0,17,Desktop,0,0,1,1,0
RP_3DBC6F12,CUST_8362,1667.48,CUSTOMER_ABANDONED,0.618,0,12,Mobile,0,0,0,0,0
RP_7BE2F2F7,CUST_1011,462.93,INSUFFICIENT_FUNDS,0.9,0,7,Mobile,0,0,1,1,0
RP_24E24181,CUST_1194,2342.0,GATEWAY_TIMEOUT,0.582,0,6,Desktop,0,0,0,0,0
RP_6BE51756,CUST_3537,1276.36,GATEWAY_TIMEOUT,0.852,0,22,Desktop,0,1,0,0,0
RP_2D08C35D,CUST_3842,164.54,CUSTOMER_ABANDONED,0.87,0,18,Mobile,0,0,0,1,1
RP_DF29B7AB,CUST_3229,579.61,CUSTOMER_ABANDONED,0.844,1,9,Mobile,0,0,0,0,0
RP_509C4DB1,CUST_4009,374.43,INSUFFICIENT_FUNDS,0.833,1,11,Mobile,1,0,0,0,1
RP_219A52FE,CUST_8984,368.69,CUSTOMER_ABANDONED,0.713,0,1,Mobile,0,0,0,0,0
RP_AF356549,CUST_3077,619.07,GATEWAY_TIMEOUT,0.678,0,13,Mobile,0,1,0,0,1
RP_63C44136,CUST_8845,2289.68,CUSTOMER_ABANDONED,0.802,0,9,Desktop,0,0,0,0,1
RP_79674B2B,CUST_4867,516.9,GATEWAY_TIMEOUT,0.352,0,16,Desktop,0,0,0,0,0
RP_398E7AA6,CUST_5873,1436.65,INSUFFICIENT_FUNDS,0.59,1,12,Mobile,0,0,0,0,0
RP_CF52E20C,CUST_9635,1180.15,CUSTOMER_ABANDONED,0.73,1,0,Mobile,0,0,0,0,0
RP_713BF3FD,CUST_1297,430.58,3D_SECURE_FAILED,0.94,0,22,Mobile,0,0,0,1,0
RP_769AC99E,CUST_6856,725.04,INSUFFICIENT_FUNDS,0.576,1,14,Mobile,0,0,0,0,0
RP_FBCE9AC6,CUST_2015,3095.85,CUSTOMER_ABANDONED,0.885,1,0,Mobile,0,0,0,0,0
RP_779153A4,CUST_2384,1312.6,CUSTOMER_ABANDONED,0.844,0,14,Mobile,0,0,0,0,1
RP_A55E76E7,CUST_9745,2118.78,3D_SECURE_FAILED,0.604,0,19,Mobile,0,0,1,1,1
RP_98F9AE83,CUST_3350,5049.25,INSUFFICIENT_FUNDS,0.759,1,14,Desktop,0,0,0,0,0
RP_2A456225,CUST_2269,1848.12,INSUFFICIENT_FUNDS,0.607,0,13,Mobile,0,0,1,0,1
RP_54ECD8B1,CUST_2260,109.42,3D_SECURE_FAILED,0.519,1,12,Mobile,0,0,0,0,0
RP_5547CEB1,CUST_8701,1517.34,GATEWAY_TIMEOUT,0.932,0,1,Mobile,0,0,0,0,0
RP_C9B3DE31,CUST_9376,522.31,GATEWAY_TIMEOUT,0.492,0,7,Mobile,0,0,0,0,0
RP_B0F9E1D5,CUST_5563,9627.35,GATEWAY_TIMEOUT,0.722,0,8,Mobile,0,1,1,0,0
RP_D5BB0482,CUST_7897,1770.69,CUSTOMER_ABANDONED,0.723,0,18,Mobile,0,0,0,0,0
RP_861AD211,CUST_6672,535.43,GATEWAY_TIMEOUT,0.453,0,18,Mobile,0,0,0,0,0
RP_2E488760,CUST_6593,2164.22,3D_SECURE_FAILED,0.756,1,22,Mobile,0,0,0,0,0
RP_F4921FEE,CUST_7155,1222.86,INSUFFICIENT_FUNDS,0.804,1,8,Mobile,0,0,0,0,0
RP_74B94155,CUST_6543,139.55,GATEWAY_TIMEOUT,0.644,2,22,Mobile,0,0,0,1,0
RP_D4F3E19D,CUST_8240,3089.22,INSUFFICIENT_FUNDS,0.882,0,6,Desktop,0,0,1,0,0
RP_67B1B80F,CUST_5683,674.08,GATEWAY_TIMEOUT,0.799,0,13,Desktop,0,1,0,0,0
RP_D562AB7E,CUST_2881,6031.45,CUSTOMER_ABANDONED,0.844,0,1,Mobile,0,0,0,1,1
RP_FE6338B3,CUST_9713,944.53,CUSTOMER_ABANDONED,0.639,0,11,Mobile,0,0,0,0,0
RP_C2BB531C,CUST_4809,6168.14,INSUFFICIENT_FUNDS,0.58,0,10,Mobile,0,0,1,0,0
RP_6DBFCF6B,CUST_6807,1825.99,GATEWAY_TIMEOUT,0.536,0,16,Desktop,0,0,1,0,0
RP_25694A83,CUST_5883,3529.63,CUSTOMER_ABANDONED,0.776,0,1,Mobile,0,0,0,0,0
RP_DF0649E8,CUST_8206,607.78,CUSTOMER_ABANDONED,0.918,0,21,Mobile,0,0,0,0,1
RP_B4BCCEB3,CUST_5155,1675.07,CUSTOMER_ABANDONED,0.592,0,11,Mobile,0,0,0,0,0
RP_56D1446E,CUST_5673,138.17,CUSTOMER_ABANDONED,0.506,0,14,Mobile,0,0,0,0,0
RP_D3CCAE20,CUST_2409,941.58,GATEWAY_TIMEOUT,0.837,1,7,Mobile,0,1,0,0,0
RP_E208A4E9,CUST_6197,184.67,3D_SECURE_FAILED,0.78,1,7,Mobile,0,0,0,0,0
RP_FD90421D,CUST_8452,278.22,INSUFFICIENT_FUNDS,0.492,0,21,Mobile,0,0,0,0,0
RP_54453BA6,CUST_9718,376.54,GATEWAY_TIMEOUT,0.744,1,17,Mobile,0,0,0,0,0
RP_B697B379,CUST_3172,2422.38,CUSTOMER_ABANDONED,0.769,0,13,Mobile,0,0,0,0,1
RP_4689B9DB,CUST_1279,918.89,3D_SECURE_FAILED,0.825,0,9,Mobile,0,0,0,1,0
RP_FA2539C7,CUST_4977,1138.78,CUSTOMER_ABANDONED,0.51,0,3,Mobile,0,0,0,0,0
RP_593BD3DB,CUST_3669,889.35,GATEWAY_TIMEOUT,0.683,1,15,Mobile,0,0,0,0,0
RP_F3D85018,CUST_8825,4011.28,GATEWAY_TIMEOUT,0.871,0,15,Mobile,0,0,1,0,0
RP_FEA45E96,CUST_4981,1101.97,INSUFFICIENT_FUNDS,0.505,0,20,Mobile,0,0,0,1,0
RP_45B302FF,CUST_5769,1478.24,3D_SECURE_FAILED,0.92,0,16,Desktop,0,0,0,0,1
RP_F0C6B1AF,CUST_6247,553.19,GATEWAY_TIMEOUT,0.582,0,8,Mobile,0,0,0,1,0
RP_15461A17,CUST_5427,4355.92,CUSTOMER_ABANDONED,0.347,0,10,Desktop,0,0,0,0,0
RP_ECB4A81B,CUST_7135,4766.02,GATEWAY_TIMEOUT,0.499,1,12,Desktop,0,1,1,0,0
RP_7CCAD1EF,CUST_6573,1049.15,CUSTOMER_ABANDONED,0.651,1,0,Mobile,0,0,0,0,0
RP_60E9CA3F,CUST_5131,543.94,3D_SECURE_FAILED,0.686,2,6,Desktop,0,0,0,0,0
RP_9FB5EC43,CUST_8189,157.72,INSUFFICIENT_FUNDS,0.562,1,10,Mobile,0,0,0,0,0
RP_12660BCC,CUST_5535,386.71,INSUFFICIENT_FUNDS,0.901,0,2,Mobile,0,0,0,0,1
RP_6C1210D8,CUST_3776,100.0,CUSTOMER_ABANDONED,0.843,0,1,Desktop,0,0,0,0,1
RP_5B6C2D34,CUST_8697,367.69,INSUFFICIENT_FUNDS,0.782,0,13,Mobile,0,0,0,1,0
RP_E920EF08,CUST_9386,1683.05,CUSTOMER_ABANDONED,0.666,0,9,Mobile,0,0,0,0,1
RP_D84F496D,CUST_1662,1032.27,CUSTOMER_ABANDONED,0.777,0,23,Mobile,0,0,0,1,0
RP_CBFE8BBE,CUST_9671,17817.21,GATEWAY_TIMEOUT,0.979,1,19,Desktop,0,1,1,0,0
RP_0FF8478B,CUST_9044,702.56,CUSTOMER_ABANDONED,0.599,0,16,Mobile,0,0,0,0,1
RP_C5E34040,CUST_5218,639.73,GATEWAY_TIMEOUT,0.768,1,7,Mobile,0,0,1,0,0
RP_CB22F646,CUST_6060,3925.79,3D_SECURE_FAILED,0.416,0,14,Mobile,0,0,0,0,0
RP_B5BB4502,CUST_6874,108.6,GATEWAY_TIMEOUT,0.515,0,21,Desktop,0,0,0,0,0
RP_522AB485,CUST_6581,185.28,CUSTOMER_ABANDONED,0.549,0,5,Mobile,0,0,0,0,1
RP_E749EF61,CUST_3014,2432.34,GATEWAY_TIMEOUT,0.626,0,19,Mobile,0,1,1,0,0
RP_A560364D,CUST_4789,867.39,INSUFFICIENT_FUNDS,0.614,0,21,Mobile,0,0,1,0,0
RP_5FE61AF2,CUST_8148,891.59,INSUFFICIENT_FUNDS,0.635,0,1,Mobile,0,0,1,0,0
RP_A65BBD69,CUST_8766,356.17,CUSTOMER_ABANDONED,0.861,0,21,Mobile,0,0,0,0,1
RP_F813ECF4,CUST_3364,1462.24,CUSTOMER_ABANDONED,0.687,0,14,Mobile,0,0,0,0,1
RP_97D5E2C6,CUST_4629,415.87,3D_SECURE_FAILED,0.786,1,15,Mobile,0,0,0,0,0
RP_4D976EDB,CUST_6919,1196.66,INSUFFICIENT_FUNDS,0.53,0,1,Desktop,0,0,0,0,0
RP_27D50FF3,CUST_6675,273.1,CUSTOMER_ABANDONED,0.662,1,21,Mobile,0,0,0,0,0
RP_B2850C57,CUST_9872,881.06,CUSTOMER_ABANDONED,0.607,0,13,Mobile,0,0,0,0,0
RP_088E2FDA,CUST_7638,12454.57,GATEWAY_TIMEOUT,0.78,0,22,Mobile,0,1,0,1,0
RP_3F02E2C2,CUST_5651,658.57,INSUFFICIENT_FUNDS,0.617,1,19,Desktop,0,0,0,1,1
RP_66C26779,CUST_1609,936.26,INSUFFICIENT_FUNDS,0.966,1,0,Mobile,0,0,0,1,0
RP_5E00828F,CUST_8940,860.03,INSUFFICIENT_FUNDS,0.622,1,8,Mobile,0,0,0,0,0
RP_023ABF2A,CUST_4866,1352.13,INSUFFICIENT_FUNDS,0.89,0,16,Mobile,0,0,0,1,0
RP_D8684C88,CUST_1371,1923.27,CUSTOMER_ABANDONED,0.913,0,20,Desktop,0,0,0,0,0
RP_32FE0B1F,CUST_7998,1493.21,GATEWAY_TIMEOUT,0.818,0,13,Mobile,0,1,0,0,1
RP_6DDB6CD4,CUST_1615,1533.3,CUSTOMER_ABANDONED,0.783,0,22,Desktop,0,0,0,0,1
RP_0643FCCF,CUST_7911,882.71,3D_SECURE_FAILED,0.605,2,9,Mobile,0,0,0,0,0
RP_85F898A1,CUST_7010,1236.88,CUSTOMER_ABANDONED,0.763,0,12,Desktop,0,0,0,0,1
RP_568BA264,CUST_3253,848.32,CUSTOMER_ABANDONED,0.921,0,12,Mobile,0,0,0,0,1
RP_9003F203,CUST_5942,124.61,GATEWAY_TIMEOUT,0.839,0,21,Mobile,0,0,1,1,0
RP_061D76FE,CUST_1864,25764.12,3D_SECURE_FAILED,0.648,1,18,Mobile,0,0,0,0,0
RP_3F89C7D0,CUST_2268,2627.55,GATEWAY_TIMEOUT,0.644,0,7,Mobile,0,1,1,0,1
RP_1A0B45F8,CUST_8454,338.6,CUSTOMER_ABANDONED,0.769,2,6,Mobile,0,0,0,0,1
RP_55B01D06,CUST_9976,1445.3,RISK_BLOCKED,0.714,0,16,Desktop,0,0,0,0,0
RP_13AD5AF1,CUST_5571,218.03,CUSTOMER_ABANDONED,0.536,1,7,Desktop,0,0,0,1,1
RP_B9A7ACF2,CUST_6229,606.05,CUSTOMER_ABANDONED,0.772,0,3,Mobile,0,0,0,1,1
RP_B0CBD710,CUST_3237,185.23,INSUFFICIENT_FUNDS,0.433,1,6,Mobile,0,0,0,0,0
RP_DB36D34B,CUST_5054,1031.3,GATEWAY_TIMEOUT,0.781,0,22,Desktop,0,1,1,0,1
RP_78E768F7,CUST_1935,164.41,CUSTOMER_ABANDONED,0.689,1,19,Mobile,0,0,0,0,0
RP_1D8721F2,CUST_7394,1747.79,GATEWAY_TIMEOUT,0.758,0,23,Desktop,0,0,0,0,0
RP_A148F5C9,CUST_8891,2486.58,CUSTOMER_ABANDONED,0.652,0,16,Desktop,0,0,0,0,1
RP_A2F1AAD3,CUST_1325,406.52,GATEWAY_TIMEOUT,0.582,0,4,Mobile,0,0,0,0,0
RP_018B4FC2,CUST_8774,1330.18,3D_SECURE_FAILED,0.941,1,19,Mobile,0,0,1,1,1
RP_361F1677,CUST_4861,381.47,GATEWAY_TIMEOUT,0.792,0,3,Mobile,0,0,1,0,0
RP_37908AD0,CUST_2985,2026.52,INSUFFICIENT_FUNDS,0.717,0,18,Desktop,0,0,0,1,1
RP_250F67E1,CUST_5932,479.94,CUSTOMER_ABANDONED,0.708,0,0,Desktop,0,0,0,1,1
RP_F9EE907F,CUST_5603,2826.41,INSUFFICIENT_FUNDS,0.672,0,20,Mobile,0,0,0,1,0
RP_50EA11B5,CUST_3778,124.72,INSUFFICIENT_FUNDS,0.884,0,23,Mobile,0,1,0,1,0
RP_6C7D6E48,CUST_9832,328.33,INSUFFICIENT_FUNDS,0.816,0,9,Mobile,0,0,0,1,0
RP_B3A3A268,CUST_8754,289.87,INSUFFICIENT_FUNDS,0.722,0,5,Desktop,0,0,0,1,0
RP_AD57DB51,CUST_5078,1399.72,INSUFFICIENT_FUNDS,0.714,0,11,Mobile,0,0,0,0,0
RP_95B50CC9,CUST_2367,2134.76,INSUFFICIENT_FUNDS,0.535,0,16,Mobile,0,0,0,0,1
RP_E7D811B4,CUST_5042,1535.74,CUSTOMER_ABANDONED,0.757,0,4,Desktop,0,0,0,0,0
RP_1C4871BD,CUST_3575,595.4,GATEWAY_TIMEOUT,0.929,0,21,Desktop,0,1,1,1,0
RP_44813668,CUST_7754,100.0,RISK_BLOCKED,0.596,0,8,Mobile,0,0,0,0,0
RP_DE6C0488,CUST_2581,1148.77,INSUFFICIENT_FUNDS,0.634,0,8,Mobile,0,0,0,0,0
RP_8B645637,CUST_2986,2823.29,GATEWAY_TIMEOUT,0.845,1,4,Mobile,0,0,0,0,0
RP_F99A856E,CUST_3240,27353.8,INSUFFICIENT_FUNDS,0.825,0,18,Mobile,0,0,0,0,0
RP_B5BFFFE5,CUST_4966,659.0,3D_SECURE_FAILED,0.776,1,21,Mobile,0,0,0,0,0
RP_20731DA7,CUST_8604,493.55,GATEWAY_TIMEOUT,0.761,0,23,Mobile,0,0,0,0,1
RP_DC56AADB,CUST_9320,1610.51,CUSTOMER_ABANDONED,0.578,1,10,Desktop,0,0,0,0,0
RP_435C4384,CUST_6968,806.42,INSUFFICIENT_FUNDS,0.695,0,11,Desktop,0,0,0,0,0
RP_BB5BA914,CUST_8493,5066.72,GATEWAY_TIMEOUT,0.953,0,4,Desktop,0,1,1,0,0
RP_AAD53D54,CUST_5103,415.79,CUSTOMER_ABANDONED,0.712,0,7,Mobile,0,0,0,0,0
RP_09D1742B,CUST_3076,813.53,INSUFFICIENT_FUNDS,0.759,1,16,Mobile,0,0,0,1,0
RP_25F002C3,CUST_6231,3138.36,GATEWAY_TIMEOUT,0.54,0,7,Mobile,0,0,1,0,0
RP_BFCF8ACA,CUST_3994,1587.69,CUSTOMER_ABANDONED,0.799,0,1,Mobile,0,0,0,0,0
RP_8CD91B93,CUST_4744,4418.03,CUSTOMER_ABANDONED,0.723,0,22,Mobile,0,0,0,0,1
RP_61342CD8,CUST_6594,649.45,3D_SECURE_FAILED,0.661,2,17,Mobile,0,1,0,0,1
RP_C90DBEA2,CUST_8531,4993.74,CUSTOMER_ABANDONED,0.885,1,18,Mobile,0,0,0,1,1
RP_A5ED6271,CUST_8371,148.92,CUSTOMER_ABANDONED,0.913,0,20,Mobile,0,0,0,1,1
RP_73F72B99,CUST_2644,156.25,CUSTOMER_ABANDONED,0.643,1,9,Mobile,0,0,0,0,1
RP_DE0DD625,CUST_4144,5089.06,GATEWAY_TIMEOUT,0.751,0,6,Mobile,0,1,1,1,0
RP_CCC23D64,CUST_1242,1106.35,CUSTOMER_ABANDONED,0.717,1,8,Mobile,0,0,0,0,0
RP_72CF3E03,CUST_5085,3310.91,CUSTOMER_ABANDONED,0.815,0,11,Mobile,0,0,0,0,0
RP_A5089A25,CUST_8954,1235.67,GATEWAY_TIMEOUT,0.427,0,11,Mobile,0,0,0,0,0
RP_CA6DAF74,CUST_8269,1087.41,INSUFFICIENT_FUNDS,0.507,0,4,Mobile,0,0,0,0,0
RP_7AA61038,CUST_8130,222.82,GATEWAY_TIMEOUT,0.892,2,10,Mobile,0,1,0,0,0
RP_49E3866F,CUST_7828,1061.88,CUSTOMER_ABANDONED,0.735,1,16,Mobile,0,0,0,0,0
RP_FDEEE0BA,CUST_9362,5619.11,INSUFFICIENT_FUNDS,0.519,1,14,Mobile,0,0,1,0,1
RP_09B93ABC,CUST_9844,1173.8,RISK_BLOCKED,0.782,0,10,Mobile,0,0,0,0,0
RP_5DA89C90,CUST_7331,2486.16,GATEWAY_TIMEOUT,0.699,0,14,Mobile,0,1,0,0,0
RP_0A22AEC9,CUST_4512,2404.86,CUSTOMER_ABANDONED,0.929,0,15,Desktop,0,0,0,1,1
RP_B65A3656,CUST_2499,325.3,GATEWAY_TIMEOUT,0.889,1,18,Mobile,0,0,0,0,0
RP_E7B6438B,CUST_3158,3067.31,CUSTOMER_ABANDONED,0.902,2,20,Mobile,0,0,0,0,1
RP_C9ECC91B,CUST_6162,752.59,CUSTOMER_ABANDONED,0.785,0,11,Mobile,0,0,0,0,0
RP_1116CD64,CUST_5039,803.05,CUSTOMER_ABANDONED,0.625,0,2,Mobile,0,0,0,0,0
RP_D91A5E6E,CUST_3035,13591.97,CUSTOMER_ABANDONED,0.549,1,7,Mobile,0,0,0,0,0
RP_5C2E6ABC,CUST_8977,2245.68,3D_SECURE_FAILED,0.756,0,23,Mobile,0,0,0,1,0
RP_6F40A8C6,CUST_1857,509.69,GATEWAY_TIMEOUT,0.77,0,10,Mobile,0,1,1,0,0
RP_1C89C175,CUST_4823,1184.94,INSUFFICIENT_FUNDS,0.59,0,0,Desktop,0,0,0,0,0
RP_55DF054B,CUST_7770,1145.9,CUSTOMER_ABANDONED,0.705,0,23,Desktop,0,0,0,0,0
RP_7370125D,CUST_1298,8294.2,INSUFFICIENT_FUNDS,0.675,1,3,Desktop,0,0,0,0,0
RP_0CE0B84B,CUST_8244,1149.81,GATEWAY_TIMEOUT,0.929,1,5,Mobile,0,1,0,0,0
RP_9C8493BB,CUST_1923,15515.56,CUSTOMER_ABANDONED,0.69,0,9,Mobile,0,0,0,1,1
RP_E6FCA22F,CUST_5232,231.35,INSUFFICIENT_FUNDS,0.716,0,14,Mobile,0,0,0,0,0
RP_DA7DCC2E,CUST_5306,1054.87,INSUFFICIENT_FUNDS,0.593,0,7,Mobile,0,0,0,0,0
RP_8C40204E,CUST_3799,439.03,CUSTOMER_ABANDONED,0.761,1,13,Mobile,0,0,0,0,1
RP_9D2C4FA1,CUST_7578,605.59,INSUFFICIENT_FUNDS,0.954,0,1,Mobile,0,0,0,1,0
RP_8E16FDCE,CUST_5875,621.57,GATEWAY_TIMEOUT,0.582,0,23,Mobile,0,1,0,0,0
RP_D8075F25,CUST_6326,467.05,GATEWAY_TIMEOUT,0.36,2,22,Mobile,0,0,0,0,0
RP_FB5EA8F3,CUST_7582,8744.73,3D_SECURE_FAILED,0.481,1,19,Mobile,0,0,0,0,0
RP_FE9C311A,CUST_2802,6045.52,RISK_BLOCKED,0.639,1,20,Desktop,0,0,0,0,0
RP_A8FA4C60,CUST_3657,1777.87,CUSTOMER_ABANDONED,0.561,2,5,Mobile,0,0,0,0,0
RP_BCD7B1CE,CUST_4346,620.66,INSUFFICIENT_FUNDS,0.86,0,2,Mobile,0,0,0,0,1
RP_9719B030,CUST_3949,483.05,3D_SECURE_FAILED,0.718,1,1,Mobile,0,0,0,1,1
RP_2D32B862,CUST_1941,2670.9,CUSTOMER_ABANDONED,0.643,0,13,Desktop,0,0,0,0,0
RP_2BE0B573,CUST_2907,1572.12,CUSTOMER_ABANDONED,0.614,0,17,Desktop,0,0,0,0,1
RP_5B745CC6,CUST_5837,921.69,CUSTOMER_ABANDONED,0.602,0,14,Mobile,0,0,0,0,0
RP_B00890F1,CUST_9105,2099.45,INSUFFICIENT_FUNDS,0.876,0,3,Mobile,0,0,0,0,0
RP_F17EDC0A,CUST_2243,3194.82,INSUFFICIENT_FUNDS,0.812,0,15,Desktop,0,1,1,0,0
RP_6C84C65D,CUST_6696,911.56,GATEWAY_TIMEOUT,0.689,2,22,Mobile,0,0,0,1,0
RP_CD1AFE5D,CUST_2466,426.33,GATEWAY_TIMEOUT,0.766,0,11,Desktop,0,0,1,0,0
RP_DAB81EF7,CUST_4957,224.68,CUSTOMER_ABANDONED,0.715,2,16,Mobile,0,0,0,0,0
RP_02591E46,CUST_2966,1481.42,3D_SECURE_FAILED,0.789,0,0,Desktop,0,0,0,0,0
RP_7A937084,CUST_1375,14775.05,CUSTOMER_ABANDONED,0.953,0,19,Mobile,0,0,0,0,1
RP_1B38FFE3,CUST_1262,289.22,INSUFFICIENT_FUNDS,0.633,0,8,Mobile,0,0,1,0,0
RP_E943B05D,CUST_5362,4102.55,GATEWAY_TIMEOUT,0.856,1,11,Mobile,0,1,0,0,1
RP_6D767FCB,CUST_7502,487.52,GATEWAY_TIMEOUT,0.71,0,4,Mobile,0,0,1,1,0
RP_33AD041D,CUST_8833,620.9,INSUFFICIENT_FUNDS,0.731,2,16,Mobile,0,0,1,0,0
RP_408F77FB,CUST_2893,3287.58,INSUFFICIENT_FUNDS,0.547,1,2,Mobile,0,0,0,0,0
RP_98D60479,CUST_9106,807.3,CUSTOMER_ABANDONED,0.949,1,5,Mobile,0,0,0,0,0
RP_38A5D741,CUST_2652,1477.21,GATEWAY_TIMEOUT,0.742,0,2,Mobile,0,1,1,0,0
RP_A6464F32,CUST_6540,1443.63,RISK_BLOCKED,0.447,0,21,Mobile,0,0,0,0,0
RP_F924AD37,CUST_4892,488.46,INSUFFICIENT_FUNDS,0.764,2,5,Mobile,0,0,1,1,0
RP_8C75B132,CUST_1599,3210.29,CUSTOMER_ABANDONED,0.881,0,20,Desktop,0,0,0,0,1
RP_29FD687E,CUST_5815,1018.52,INSUFFICIENT_FUNDS,0.766,0,12,Desktop,0,0,0,0,0
RP_72057C3A,CUST_2912,207.22,GATEWAY_TIMEOUT,0.965,0,20,Desktop,0,1,1,1,0
RP_80719C1A,CUST_9792,375.79,CUSTOMER_ABANDONED,0.967,2,18,Mobile,0,0,0,1,1
RP_90B4E161,CUST_9572,100.0,CUSTOMER_ABANDONED,0.858,0,14,Mobile,0,0,0,0,0
RP_0C8AD28C,CUST_5213,1167.23,INSUFFICIENT_FUNDS,0.685,0,6,Desktop,0,0,0,0,0
RP_B7E71F3A,CUST_4637,5244.21,INSUFFICIENT_FUNDS,0.735,0,12,Mobile,0,0,0,0,0
RP_03A7D1CF,CUST_6599,312.13,GATEWAY_TIMEOUT,0.766,2,19,Mobile,0,0,0,0,0
RP_4D3C0694,CUST_7448,2214.2,CUSTOMER_ABANDONED,0.727,0,1,Desktop,0,0,0,1,0
RP_83CEF6E4,CUST_9557,1838.46,3D_SECURE_FAILED,0.56,0,18,Mobile,0,0,0,0,0
RP_8A804598,CUST_8382,444.85,GATEWAY_TIMEOUT,0.73,0,18,Mobile,0,1,0,0,0
RP_649350CE,CUST_9982,6931.57,GATEWAY_TIMEOUT,0.915,0,2,Mobile,0,1,1,0,0
RP_0409B864,CUST_4569,790.61,3D_SECURE_FAILED,0.665,0,2,Desktop,0,0,0,1,0
RP_2FAECBA7,CUST_8707,12238.26,GATEWAY_TIMEOUT,0.936,0,5,Mobile,0,0,1,0,0
RP_F9837FC1,CUST_1746,154.04,CUSTOMER_ABANDONED,0.446,0,12,Mobile,0,0,0,0,0
RP_850790B1,CUST_9504,793.96,INSUFFICIENT_FUNDS,0.838,0,13,Mobile,0,0,1,0,0
